Agreement_id,Vendor_id,purchase_order_id,sales_date,item_nbr,store_nbr,process_date,seq_nbr,item_cost,Agreement_allowance_type,dept_nbr,quantity,canculated_amt,allowance_amount,bill_nbr,Bill_date,Store_Alloc_ind,Store_Alloc_date,Last_change_user_id,Last_change_timestamp
1005,505,100502014,2026-08-24,100502,106,2026-08-24,14,122.12,MK,27,32,3907.84,850.35,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502015,2026-08-25,100502,119,2026-08-25,15,404.59,MK,21,52,21038.68,4578.02,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502016,2026-08-26,100502,115,2026-08-26,16,300.05,MK,14,39,11701.95,2546.34,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502017,2026-08-27,100502,109,2026-08-27,17,292.23,MK,17,41,11981.43,2607.16,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502018,2026-08-28,100502,118,2026-08-28,18,137.36,MK,20,62,8516.32,1853.15,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502019,2026-08-29,100502,109,2026-08-29,19,28.38,MK,23,53,1504.14,327.3,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502020,2026-08-30,100502,118,2026-08-30,20,322.64,MK,14,53,17099.92,3720.94,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502021,2026-08-31,100502,116,2026-08-31,21,147.79,MK,22,6,886.74,192.95,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502022,2026-09-01,100502,107,2026-09-01,22,199.41,MK,15,92,18345.72,3992.03,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502023,2026-09-02,100502,118,2026-09-02,23,102.61,MK,12,75,7695.75,1674.6,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502024,2026-09-03,100502,105,2026-09-03,24,270.18,MK,16,80,21614.4,4703.29,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502025,2026-09-04,100502,115,2026-09-04,25,457.55,MK,28,14,6405.7,1393.88,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502026,2026-09-05,100502,101,2026-09-05,26,209.4,MK,15,57,11935.8,2597.23,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502027,2026-09-06,100502,115,2026-09-06,27,117.81,MK,22,67,7893.27,1717.58,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502028,2026-09-07,100502,114,2026-09-07,28,265.17,MK,23,89,23600.13,5135.39,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502029,2026-09-08,100502,106,2026-09-08,29,216.41,MK,15,26,5626.66,1224.36,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1005,505,100502030,2026-09-09,100502,104,2026-09-09,30,114.05,MK,15,84,9580.2,2084.65,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503001,2026-08-11,100503,112,2026-08-11,1,438.65,MK,21,51,22371.15,4867.96,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503002,2026-08-12,100503,114,2026-08-12,2,162.3,MK,29,50,8115,1765.82,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503003,2026-08-13,100503,119,2026-08-13,3,146.37,MK,17,25,3659.25,796.25,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503004,2026-08-14,100503,103,2026-08-14,4,90.91,MK,24,47,4272.77,929.75,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503005,2026-08-15,100503,110,2026-08-15,5,253.58,MK,23,67,16989.86,3696.99,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503006,2026-08-16,100503,115,2026-08-16,6,67.09,MK,29,93,6239.37,1357.69,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503007,2026-08-17,100503,114,2026-08-17,7,477.78,MK,23,56,26755.68,5822.04,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503008,2026-08-18,100503,118,2026-08-18,8,65.45,MK,16,66,4319.7,939.97,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503009,2026-08-19,100503,102,2026-08-19,9,20.18,MK,20,84,1695.12,368.86,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503010,2026-08-20,100503,115,2026-08-20,10,18.79,MK,24,6,112.74,24.53,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503011,2026-08-21,100503,116,2026-08-21,11,37.14,MK,21,34,1262.76,274.78,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503012,2026-08-22,100503,112,2026-08-22,12,214.69,MK,14,58,12452.02,2709.56,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503013,2026-08-23,100503,118,2026-08-23,13,390.88,MK,27,80,31270.4,6804.44,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503014,2026-08-24,100503,115,2026-08-24,14,249.25,MK,12,68,16949,3688.1,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503015,2026-08-25,100503,104,2026-08-25,15,128.5,MK,27,16,2056,447.39,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503016,2026-08-26,100503,101,2026-08-26,16,244.71,MK,22,3,734.13,159.75,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503017,2026-08-27,100503,106,2026-08-27,17,331.16,MK,12,68,22518.88,4900.11,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503018,2026-08-28,100503,111,2026-08-28,18,492.08,MK,24,97,47731.76,10386.43,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503019,2026-08-29,100503,119,2026-08-29,19,368.69,MK,18,63,23227.47,5054.3,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503020,2026-08-30,100503,115,2026-08-30,20,162.55,MK,20,78,12678.9,2758.93,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503021,2026-08-31,100503,105,2026-08-31,21,276.45,MK,17,9,2488.05,541.4,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503022,2026-09-01,100503,116,2026-09-01,22,438.36,MK,29,71,31123.56,6772.49,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503023,2026-09-02,100503,118,2026-09-02,23,496.89,MK,28,36,17888.04,3892.44,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503024,2026-09-03,100503,101,2026-09-03,24,377.8,MK,28,81,30601.8,6658.95,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503025,2026-09-04,100503,103,2026-09-04,25,349.67,MK,23,33,11539.11,2510.91,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503026,2026-09-05,100503,113,2026-09-05,26,288.44,MK,16,70,20190.8,4393.52,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503027,2026-09-06,100503,118,2026-09-06,27,482.4,MK,17,22,10612.8,2309.35,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503028,2026-09-07,100503,116,2026-09-07,28,470.7,MK,17,45,21181.5,4609.09,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503029,2026-09-08,100503,110,2026-09-08,29,369.91,MK,14,40,14796.4,3219.7,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1005,505,100503030,2026-09-09,100503,104,2026-09-09,30,278.68,MK,25,21,5852.28,1273.46,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504001,2026-08-11,100504,115,2026-08-11,1,31.78,MK,17,31,985.18,214.38,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504002,2026-08-12,100504,119,2026-08-12,2,45.45,MK,13,47,2136.15,464.83,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504003,2026-08-13,100504,113,2026-08-13,3,168.19,MK,16,49,8241.31,1793.31,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504004,2026-08-14,100504,111,2026-08-14,4,53.81,MK,13,75,4035.75,878.18,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504005,2026-08-15,100504,108,2026-08-15,5,430.35,MK,13,86,37010.1,8053.4,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504006,2026-08-16,100504,112,2026-08-16,6,228.92,MK,22,52,11903.84,2590.28,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504007,2026-08-17,100504,116,2026-08-17,7,209.42,MK,12,90,18847.8,4101.28,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504008,2026-08-18,100504,107,2026-08-18,8,477.37,MK,15,67,31983.79,6959.67,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504009,2026-08-19,100504,119,2026-08-19,9,402.12,MK,22,34,13672.08,2975.04,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504010,2026-08-20,100504,112,2026-08-20,10,478.35,MK,29,42,20090.7,4371.74,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504011,2026-08-21,100504,101,2026-08-21,11,119.79,MK,28,65,7786.35,1694.31,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504012,2026-08-22,100504,120,2026-08-22,12,157.96,MK,11,60,9477.6,2062.33,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504013,2026-08-23,100504,105,2026-08-23,13,11.37,MK,25,36,409.32,89.07,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504014,2026-08-24,100504,103,2026-08-24,14,154.78,MK,21,77,11918.06,2593.37,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504015,2026-08-25,100504,112,2026-08-25,15,370.25,MK,27,76,28139,6123.05,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504016,2026-08-26,100504,104,2026-08-26,16,319.57,MK,14,42,13421.94,2920.61,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504017,2026-08-27,100504,120,2026-08-27,17,122.73,MK,25,46,5645.58,1228.48,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504018,2026-08-28,100504,116,2026-08-28,18,147.54,MK,15,85,12540.9,2728.9,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504019,2026-08-29,100504,110,2026-08-29,19,166.52,MK,23,74,12322.48,2681.37,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504020,2026-08-30,100504,108,2026-08-30,20,469.97,MK,25,54,25378.38,5522.34,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504021,2026-08-31,100504,110,2026-08-31,21,342.1,MK,20,37,12657.7,2754.32,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504022,2026-09-01,100504,102,2026-09-01,22,24.5,MK,13,75,1837.5,399.84,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504023,2026-09-02,100504,102,2026-09-02,23,111.2,MK,19,70,7784,1693.8,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504024,2026-09-03,100504,118,2026-09-03,24,122.33,MK,24,52,6361.16,1384.19,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504025,2026-09-04,100504,120,2026-09-04,25,471.79,MK,15,31,14625.49,3182.51,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504026,2026-09-05,100504,116,2026-09-05,26,373.58,MK,11,41,15316.78,3332.93,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504027,2026-09-06,100504,103,2026-09-06,27,36.29,MK,25,50,1814.5,394.84,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504028,2026-09-07,100504,112,2026-09-07,28,259.48,MK,22,86,22315.28,4855.8,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504029,2026-09-08,100504,114,2026-09-08,29,304.35,MK,29,60,18261,3973.59,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1005,505,100504030,2026-09-09,100504,110,2026-09-09,30,192.5,MK,13,86,16555,3602.37,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505001,2026-08-11,100505,110,2026-08-11,1,162.24,MK,10,70,11356.8,2471.24,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505002,2026-08-12,100505,113,2026-08-12,2,303.38,MK,16,44,13348.72,2904.68,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505003,2026-08-13,100505,114,2026-08-13,3,453.46,MK,19,2,906.92,197.35,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505004,2026-08-14,100505,107,2026-08-14,4,214.4,MK,15,31,6646.4,1446.26,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505005,2026-08-15,100505,103,2026-08-15,5,381.83,MK,12,100,38183,8308.62,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505006,2026-08-16,100505,120,2026-08-16,6,73.13,MK,20,38,2778.94,604.7,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505007,2026-08-17,100505,111,2026-08-17,7,367.7,MK,28,11,4044.7,880.13,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505008,2026-08-18,100505,103,2026-08-18,8,440.3,MK,27,7,3082.1,670.66,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505009,2026-08-19,100505,111,2026-08-19,9,391.35,MK,12,19,7435.65,1618,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505010,2026-08-20,100505,103,2026-08-20,10,413.05,MK,16,6,2478.3,539.28,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505011,2026-08-21,100505,115,2026-08-21,11,392.62,MK,23,37,14526.94,3161.06,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505012,2026-08-22,100505,112,2026-08-22,12,146.26,MK,12,45,6581.7,1432.18,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505013,2026-08-23,100505,113,2026-08-23,13,442.76,MK,17,82,36306.32,7900.26,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505014,2026-08-24,100505,113,2026-08-24,14,182.98,MK,20,66,12076.68,2627.89,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505015,2026-08-25,100505,109,2026-08-25,15,38.25,MK,19,55,2103.75,457.78,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505016,2026-08-26,100505,120,2026-08-26,16,294.17,MK,24,64,18826.88,4096.73,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505017,2026-08-27,100505,111,2026-08-27,17,206.18,MK,10,19,3917.42,852.43,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505018,2026-08-28,100505,112,2026-08-28,18,234.84,MK,10,76,17847.84,3883.69,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505019,2026-08-29,100505,101,2026-08-29,19,444.37,MK,18,2,888.74,193.39,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505020,2026-08-30,100505,117,2026-08-30,20,429.56,MK,26,95,40808.2,8879.86,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505021,2026-08-31,100505,114,2026-08-31,21,67.33,MK,24,48,3231.84,703.25,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505022,2026-09-01,100505,111,2026-09-01,22,52.45,MK,16,67,3514.15,764.68,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505023,2026-09-02,100505,101,2026-09-02,23,450.31,MK,11,9,4052.79,881.89,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505024,2026-09-03,100505,110,2026-09-03,24,416.95,MK,27,91,37942.45,8256.28,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505025,2026-09-04,100505,108,2026-09-04,25,273.4,MK,28,38,10389.2,2260.69,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505026,2026-09-05,100505,101,2026-09-05,26,412.12,MK,14,88,36266.56,7891.6,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505027,2026-09-06,100505,103,2026-09-06,27,25.36,MK,26,88,2231.68,485.61,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505028,2026-09-07,100505,115,2026-09-07,28,437.03,MK,20,65,28406.95,6181.35,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505029,2026-09-08,100505,101,2026-09-08,29,370.76,MK,11,13,4819.88,1048.81,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1005,505,100505030,2026-09-09,100505,119,2026-09-09,30,135.29,MK,26,12,1623.48,353.27,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506001,2026-08-11,100506,102,2026-08-11,1,421.47,MK,10,91,38353.77,8345.78,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506002,2026-08-12,100506,112,2026-08-12,2,488.72,MK,20,23,11240.56,2445.95,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506003,2026-08-13,100506,109,2026-08-13,3,13.88,MK,13,86,1193.68,259.74,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506004,2026-08-14,100506,114,2026-08-14,4,400.69,MK,21,13,5208.97,1133.47,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506005,2026-08-15,100506,108,2026-08-15,5,84.24,MK,19,4,336.96,73.32,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506006,2026-08-16,100506,119,2026-08-16,6,32.95,MK,24,94,3097.3,673.97,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506007,2026-08-17,100506,101,2026-08-17,7,64.94,MK,18,31,2013.14,438.06,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506008,2026-08-18,100506,111,2026-08-18,8,145.41,MK,13,7,1017.87,221.49,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506009,2026-08-19,100506,117,2026-08-19,9,271.74,MK,22,55,14945.7,3252.18,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506010,2026-08-20,100506,109,2026-08-20,10,138.18,MK,21,20,2763.6,601.36,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506011,2026-08-21,100506,109,2026-08-21,11,496.1,MK,27,28,13890.8,3022.64,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506012,2026-08-22,100506,118,2026-08-22,12,103.04,MK,21,64,6594.56,1434.98,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506013,2026-08-23,100506,111,2026-08-23,13,353.02,MK,29,70,24711.4,5377.2,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506014,2026-08-24,100506,115,2026-08-24,14,340.52,MK,20,90,30646.8,6668.74,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506015,2026-08-25,100506,111,2026-08-25,15,80.07,MK,15,25,2001.75,435.58,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506016,2026-08-26,100506,103,2026-08-26,16,156.37,MK,13,63,9851.31,2143.65,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506017,2026-08-27,100506,101,2026-08-27,17,293.52,MK,14,54,15850.08,3448.98,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506018,2026-08-28,100506,105,2026-08-28,18,179.2,MK,11,6,1075.2,233.96,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506019,2026-08-29,100506,112,2026-08-29,19,240.73,MK,11,73,17573.29,3823.95,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506020,2026-08-30,100506,106,2026-08-30,20,303.16,MK,18,19,5760.04,1253.38,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506021,2026-08-31,100506,110,2026-08-31,21,41.01,MK,22,63,2583.63,562.2,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506022,2026-09-01,100506,114,2026-09-01,22,24.68,MK,16,91,2245.88,488.7,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506023,2026-09-02,100506,106,2026-09-02,23,144.3,MK,14,98,14141.4,3077.17,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506024,2026-09-03,100506,108,2026-09-03,24,177.27,MK,27,72,12763.44,2777.32,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506025,2026-09-04,100506,118,2026-09-04,25,182.55,MK,12,23,4198.65,913.63,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506026,2026-09-05,100506,114,2026-09-05,26,252.65,MK,24,44,11116.6,2418.97,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506027,2026-09-06,100506,110,2026-09-06,27,222.99,MK,13,40,8919.6,1940.9,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506028,2026-09-07,100506,114,2026-09-07,28,406.02,MK,22,86,34917.72,7598.1,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506029,2026-09-08,100506,120,2026-09-08,29,409.83,MK,27,2,819.66,178.36,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1005,505,100506030,2026-09-09,100506,117,2026-09-09,30,492.95,MK,14,40,19718,4290.64,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507001,2026-08-11,100507,106,2026-08-11,1,182.62,MK,13,73,13331.26,2900.88,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507002,2026-08-12,100507,117,2026-08-12,2,401.9,MK,18,26,10449.4,2273.79,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507003,2026-08-13,100507,109,2026-08-13,3,429.86,MK,16,56,24072.16,5238.1,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507004,2026-08-14,100507,118,2026-08-14,4,467.76,MK,10,89,41630.64,9058.83,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507005,2026-08-15,100507,105,2026-08-15,5,398.93,MK,27,88,35105.84,7639.03,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507006,2026-08-16,100507,102,2026-08-16,6,127.84,MK,12,54,6903.36,1502.17,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507007,2026-08-17,100507,108,2026-08-17,7,448.16,MK,29,36,16133.76,3510.71,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507008,2026-08-18,100507,117,2026-08-18,8,66.7,MK,28,47,3134.9,682.15,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507009,2026-08-19,100507,108,2026-08-19,9,137.33,MK,20,42,5767.86,1255.09,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507010,2026-08-20,100507,102,2026-08-20,10,419.29,MK,13,80,33543.2,7299,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507011,2026-08-21,100507,106,2026-08-21,11,412.52,MK,20,23,9487.96,2064.58,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1005,505,100507012,2026-08-22,100507,112,2026-08-22,12,140.61,MK,14,54,7592.94,1652.22,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
